"","GEOID","STATE","COUNTY_FIPS","TRACT","TOT_POP_MIN","TOT_POP_SEN","TOT_POP_POV","TOT_POP_CIV_NI","TOT_HH","TOT_FAM_CHILD","TOT_POP_OVER5","TOT_RENT_OCC_HOUS","POP_MINORITY","POP_OVER75","POP_SPFAM","POP_LEP","POP_BELOW200","POP_DISABILITY","POP_HUS_RENT50","POP_ZVHHS","PCT_OVER75","PCT_MINORITY","PCT_SPFAM","PCT_LEP","PCT_BELOW200","PCT_DISAB","PCT_ZVHHS","PCT_HUS_RENT50","OVER75_10","MINORITY_70","SPFAM_20","DISAB_25","LEP_20","BELOW200_30","ZVHH_10","HUS_RENT50_15","Count_DisadFact","COC_FLAG_2014"
"261","06001440334","06","001","440334",4433,4433,4433,4433,1062,438,4107,141,3960,325,110,363,873,371,51,41,0.0733137829912024,0.893300248138958,0.251141552511416,0.0883856829802776,0.196932100157907,0.0836905030453418,0.0386064030131827,0.361702127659574,0,1,1,0,0,0,0,1,2,0
"262","06001440335","06","001","440335",6744,6744,6744,6744,2134,983,6060,949,5613,152,78,311,753,308,120,101,0.0225385527876631,0.83229537366548,0.0793489318413021,0.0513201320132013,0.111654804270463,0.0456702253855279,0.0473289597000937,0.126448893572181,0,1,0,0,0,0,0,0,0,0
"263","06001440336","06","001","440336",4955,4955,4940,4940,1424,588,4641,587,4298,250,198,518,1539,436,217,111,0.0504540867810293,0.867406659939455,0.336734693877551,0.111613876319759,0.311538461538462,0.0882591093117409,0.0779494382022472,0.369676320272572,0,1,1,0,0,1,0,1,2,1
"264","06001441100","06","001","441100",4152,4152,4076,4084,1544,461,3964,348,2474,250,128,221,568,377,79,100,0.0602119460500963,0.595857418111753,0.27765726681128,0.0557517658930373,0.139352306182532,0.0923114593535749,0.0647668393782383,0.227011494252874,0,0,1,0,0,0,0,1,2,0
"265","06001441200","06","001","441200",7398,7398,7359,7398,2495,1105,6658,850,4698,319,165,291,1143,531,193,31,0.0431197620978643,0.635036496350365,0.149321266968326,0.0437068188645239,0.155320016306563,0.0717761557177616,0.0124248496993988,0.227058823529412,0,0,0,0,0,0,0,1,1,0
"266","06001441301","06","001","441301",3203,3203,3203,3203,1182,482,2942,598,2380,84,136,30,451,174,93,14,0.02622541367468,0.743053387449266,0.282157676348548,0.0101971447994562,0.140805494848579,0.0543240711832657,0.011844331641286,0.155518394648829,0,1,1,0,0,0,0,1,2,0
"267","06001441302","06","001","441302",5435,5435,5435,5435,1780,666,5104,434,3561,361,112,309,588,480,49,88,0.0664213431462742,0.655197792088317,0.168168168168168,0.0605407523510972,0.1081876724931,0.0883164673413064,0.049438202247191,0.112903225806452,0,0,0,0,0,0,0,0,0,0
"268","06001441401","06","001","441401",7336,7336,7264,7336,2379,955,6955,694,5393,177,113,644,1389,790,173,63,0.0241275899672846,0.735141766630316,0.118324607329843,0.0925952552120776,0.191216960352423,0.107688113413304,0.0264817150063052,0.249279538904899,0,1,0,0,0,0,0,1,1,0
"269","06001441402","06","001","441402",5229,5229,5229,5229,1669,744,4765,416,4023,177,67,380,786,415,65,80,0.0338496844520941,0.769363166953528,0.0900537634408602,0.0797481636935992,0.150315547905909,0.0793650793650794,0.0479328939484721,0.15625,0,1,0,0,0,0,0,1,1,0
"270","06001441501","06","001","441501",6633,6633,6633,6633,1822,908,6183,337,6147,244,120,352,929,442,70,0,0.0367857681290517,0.926729986431479,0.13215859030837,0.056930292738153,0.140057289311021,0.0666365143977084,0,0.207715133531157,0,1,0,0,0,0,0,1,1,0
"271","06001441503","06","001","441503",6173,6173,6173,6173,1982,1134,5531,434,5744,210,48,358,473,346,38,56,0.0340191155029969,0.930503806901021,0.0423280423280423,0.0647260893147713,0.0766240077757978,0.0560505426858902,0.0282542885973764,0.0875576036866359,0,1,0,0,0,0,0,0,0,0
"272","06001441521","06","001","441521",6173,6173,6169,6169,1802,956,5629,429,5074,276,78,356,544,384,91,40,0.0447108375182245,0.821966628867649,0.0815899581589958,0.0632439154379108,0.0881828497325336,0.062246717458259,0.0221975582685905,0.212121212121212,0,1,0,0,0,0,0,1,1,0
"273","06001441522","06","001","441522",5157,5157,5157,5157,1461,648,4917,330,3897,188,173,450,797,626,69,27,0.0364553034710103,0.755671902268761,0.266975308641975,0.0915192190359976,0.154547217374442,0.121388404110917,0.0184804928131417,0.209090909090909,0,1,1,0,0,0,0,1,2,0
"274","06001441523","06","001","441523",4008,4008,4008,4008,1447,686,3627,687,3512,71,14,256,472,258,101,18,0.0177145708582834,0.87624750499002,0.0204081632653061,0.0705817480011028,0.117764471057884,0.0643712574850299,0.0124395300621977,0.147016011644833,0,1,0,0,0,0,0,0,0,0
"275","06001441524","06","001","441524",4336,4336,4336,4336,1279,939,3748,543,4138,96,71,205,392,126,103,45,0.022140221402214,0.954335793357934,0.0756123535676251,0.0546958377801494,0.0904059040590406,0.0290590405904059,0.0351837372947615,0.189686924493554,0,1,0,0,0,0,0,1,1,0
"276","06001441601","06","001","441601",4815,4815,4805,4805,1451,603,4509,303,3165,244,163,362,871,328,45,20,0.05067497403946,0.657320872274143,0.270315091210614,0.0802838766910623,0.181269510926119,0.0682622268470343,0.0137835975189524,0.148514851485149,0,0,1,0,0,0,0,0,1,0
"277","06001441602","06","001","441602",7882,7882,7875,7875,2252,1127,7267,1041,6195,473,270,874,2221,573,254,156,0.0600101497081959,0.785968028419183,0.239574090505768,0.120269712398514,0.282031746031746,0.0727619047619048,0.0692717584369449,0.243996157540826,0,1,1,0,0,0,0,1,2,0
"278","06001441700","06","001","441700",7628,7628,7583,7607,2606,969,7051,1199,5640,220,239,688,2070,487,392,54,0.0288411116937598,0.739381227058207,0.246646026831785,0.0975748120833924,0.272979032045365,0.0640199815958985,0.0207214121258634,0.326939115929942,0,1,1,0,0,0,0,1,2,0
"279","06001441800","06","001","441800",7065,7065,7024,7032,2329,959,6450,844,4588,399,65,294,1046,334,161,31,0.0564755838641189,0.649398443029016,0.0677789363920751,0.0455813953488372,0.148917995444191,0.0474971558589306,0.0133104336625161,0.190758293838863,0,0,0,0,0,0,0,1,1,0
"280","06001441921","06","001","441921",3842,3842,3834,3842,1182,434,3624,821,3148,144,35,323,576,180,66,55,0.0374804789172306,0.819364914107236,0.0806451612903226,0.0891280353200883,0.150234741784038,0.0468505986465383,0.0465313028764805,0.0803897685749086,0,1,0,0,0,0,0,0,0,0
"281","06001441923","06","001","441923",5452,5452,5138,5138,2052,789,4994,1963,4412,659,208,277,1932,622,541,468,0.120873074101247,0.809244314013206,0.26362484157161,0.0554665598718462,0.376021798365123,0.121058777734527,0.228070175438596,0.275598573611819,1,1,1,0,0,1,1,1,4,1
"282","06001441924","06","001","441924",7274,7274,7274,7274,2482,1007,6611,1109,4887,243,279,461,1505,539,157,90,0.0334066538355788,0.671844927137751,0.277060575968222,0.0697322644078052,0.206901292273852,0.0740995325817982,0.0362610797743755,0.141568981064022,0,0,1,0,0,0,0,0,1,0
"283","06001441925","06","001","441925",6042,6042,6010,6010,2721,811,5472,2136,4748,119,62,173,368,370,161,94,0.0196954650777888,0.785832505792784,0.0764488286066584,0.0316154970760234,0.0612312811980033,0.0615640599001664,0.0345461227489893,0.075374531835206,0,1,0,0,0,0,0,0,0,0
"284","06001441926","06","001","441926",4220,4220,4220,4220,1438,766,3861,1244,3516,21,191,461,1161,257,161,88,0.00497630331753555,0.833175355450237,0.24934725848564,0.119399119399119,0.275118483412322,0.0609004739336493,0.0611961057023644,0.129421221864952,0,1,1,0,0,0,0,0,1,0
"285","06001441927","06","001","441927",4257,4257,4257,4257,1658,706,3715,1236,3703,197,197,133,607,432,245,275,0.0462767206953253,0.869861404745126,0.279036827195467,0.0358008075370121,0.142588677472398,0.101479915433404,0.165862484921592,0.198220064724919,0,1,1,0,0,0,1,1,3,0
"286","06001442000","06","001","442000",3226,3226,3226,3226,1017,515,3144,25,2456,194,19,214,197,222,0,22,0.060136391816491,0.761314321140732,0.0368932038834951,0.0680661577608142,0.0610663360198388,0.0688158710477371,0.0216322517207473,0,0,1,0,0,0,0,0,0,0,0
"287","06001442100","06","001","442100",4988,4988,4988,4988,1581,806,4802,242,4079,372,78,448,518,384,41,42,0.07457898957498,0.817762630312751,0.0967741935483871,0.0932944606413994,0.103849238171612,0.0769847634322374,0.0265654648956357,0.169421487603306,0,1,0,0,0,0,0,1,1,0
"288","06001442200","06","001","442200",6702,6702,6687,6687,2137,1002,6537,338,5164,620,77,442,394,449,67,92,0.0925096985974336,0.77051626380185,0.0768463073852295,0.0676151139666514,0.0589202931060266,0.0671452071182892,0.0430510060832943,0.198224852071006,0,1,0,0,0,0,0,1,1,0
"289","06001442301","06","001","442301",4552,4552,4552,4545,1430,683,4303,606,3430,182,118,494,1118,291,93,66,0.0399824253075571,0.753514938488576,0.172767203513909,0.114803625377644,0.245606326889279,0.064026402640264,0.0461538461538462,0.153465346534653,0,1,0,0,0,0,0,1,1,0
"290","06001442302","06","001","442302",5426,5426,5426,5426,2000,742,4944,1196,4026,351,177,393,1532,633,275,296,0.0646885366752672,0.741983044600074,0.238544474393531,0.0794902912621359,0.282344268337634,0.116660523405824,0.148,0.229933110367893,0,1,1,0,0,0,1,1,3,0
"291","06001442400","06","001","442400",6947,6947,6923,6947,1938,790,6561,639,5178,218,159,942,1586,396,123,32,0.0313804519936663,0.745357708363322,0.20126582278481,0.143575674439872,0.229091434349271,0.0570030228875774,0.0165118679050568,0.192488262910798,0,1,1,0,0,0,0,1,2,0
"292","06001442500","06","001","442500",7614,7614,7325,7406,2197,961,7143,829,5182,503,254,922,1423,700,105,94,0.0660625164171263,0.680588389808248,0.264308012486993,0.129077418451631,0.194266211604096,0.0945179584120983,0.0427856167501138,0.126658624849216,0,0,1,0,0,0,0,0,1,0
"293","06001442601","06","001","442601",3606,3606,3594,3594,1307,522,3412,411,2039,323,145,58,201,315,60,13,0.0895729339988907,0.565446478092069,0.277777777777778,0.0169988276670574,0.0559265442404007,0.0876460767946578,0.00994644223412395,0.145985401459854,0,0,1,0,0,0,0,0,1,0
"294","06001442602","06","001","442602",4926,4926,4926,4926,1650,628,4638,786,3111,265,110,538,2242,368,245,120,0.0537961835160374,0.631546894031669,0.17515923566879,0.115998275118586,0.455136012992286,0.0747056435241575,0.0727272727272727,0.311704834605598,0,0,0,0,0,1,0,1,1,0
"295","06001442700","06","001","442700",3180,3180,3158,3180,1046,350,3011,247,1813,260,12,146,217,383,30,15,0.0817610062893082,0.570125786163522,0.0342857142857143,0.0484888741281966,0.0687143761874604,0.120440251572327,0.01434034416826,0.121457489878543,0,0,0,0,0,0,0,0,0,0
"296","06001442800","06","001","442800",3143,3143,3119,3143,893,365,2915,229,1944,184,68,361,874,281,83,12,0.0585427935093859,0.618517340120904,0.186301369863014,0.123842195540309,0.280218018595704,0.0894050270442253,0.013437849944009,0.362445414847162,0,0,0,0,0,0,0,1,1,0
"297","06001442900","06","001","442900",7797,7797,7793,7793,2287,982,7315,662,5239,406,117,593,1002,800,67,102,0.0520713094780044,0.671925099397204,0.119144602851324,0.0810663021189337,0.128576928012319,0.102656229949955,0.0445999125491911,0.101208459214502,0,0,0,0,0,0,0,0,0,0
"298","06001443001","06","001","443001",2988,2988,2971,2988,828,412,2788,178,2157,59,146,313,600,279,11,10,0.0197456492637216,0.721887550200803,0.354368932038835,0.112266857962697,0.201952204644901,0.0933734939759036,0.0120772946859903,0.0617977528089888,0,1,1,0,0,0,0,0,1,0
"299","06001443002","06","001","443002",6158,6158,6134,6158,1834,783,5883,437,4451,220,132,543,1192,495,64,61,0.0357258850276064,0.722799610263072,0.168582375478927,0.0922998470168282,0.194326703619172,0.0803832413121143,0.0332606324972737,0.146453089244851,0,1,0,0,0,0,0,0,0,0
"300","06001443102","06","001","443102",5128,5128,5128,5128,1504,750,4914,186,4214,307,40,319,368,396,19,25,0.0598673946957878,0.821762870514821,0.0533333333333333,0.0649165649165649,0.0717628705148206,0.0772230889235569,0.0166223404255319,0.102150537634409,0,1,0,0,0,0,0,0,0,0
"301","06001443103","06","001","443103",4005,4005,4005,4005,1207,570,3852,81,3642,353,88,161,477,263,13,0,0.0881398252184769,0.90936329588015,0.154385964912281,0.0417964693665628,0.119101123595506,0.0656679151061174,0,0.160493827160494,0,1,0,0,0,0,0,1,1,0
"302","06001443104","06","001","443104",5699,5699,5699,5699,1702,1032,5486,592,4803,280,69,406,579,391,73,22,0.0491314265660642,0.842779434988595,0.0668604651162791,0.0740065621582209,0.101596771363397,0.0686085278118968,0.0129259694477086,0.123310810810811,0,1,0,0,0,0,0,0,0,0
"303","06001443105","06","001","443105",4360,4360,4360,4360,1386,770,4171,65,3648,270,49,220,308,245,0,0,0.0619266055045872,0.836697247706422,0.0636363636363636,0.0527451450491489,0.0706422018348624,0.0561926605504587,0,0,0,1,0,0,0,0,0,0,0,0
"304","06001443200","06","001","443200",3522,3522,3522,3522,1127,451,3428,92,2863,109,25,146,157,112,0,21,0.0309483248154458,0.812890403180011,0.0554323725055432,0.0425904317386231,0.0445769449176604,0.0318001135718342,0.0186335403726708,0,0,1,0,0,0,0,0,0,0,0
"305","06001443301","06","001","443301",4162,4162,4127,4162,1214,680,3879,107,3178,183,23,251,396,260,14,10,0.0439692455550216,0.763575204228736,0.0338235294117647,0.0647073988141273,0.0959534771020111,0.0624699663623258,0.00823723228995058,0.130841121495327,0,1,0,0,0,0,0,0,0,0
"306","06001443321","06","001","443321",3125,3125,3125,3125,1174,538,2867,602,2587,89,78,280,486,99,75,56,0.02848,0.82784,0.144981412639405,0.0976630624346006,0.15552,0.03168,0.0477001703577513,0.124584717607973,0,1,0,0,0,0,0,0,0,0
"307","06001443322","06","001","443322",3323,3323,3323,3323,925,563,3011,161,2511,73,69,242,217,208,38,27,0.0219681011134517,0.755642491724345,0.122557726465364,0.080371969445367,0.0653024375564249,0.0625940415287391,0.0291891891891892,0.236024844720497,0,1,0,0,0,0,0,1,1,0
"308","06001444100","06","001","444100",7540,7540,7482,7540,2506,786,7174,395,4300,801,162,213,1251,665,37,102,0.106233421750663,0.570291777188329,0.206106870229008,0.0296905492054642,0.167201283079391,0.0881962864721485,0.0407023144453312,0.0936708860759494,1,0,1,0,0,0,0,0,2,0
"309","06001444200","06","001","444200",6524,6524,6512,6524,1972,825,6143,370,4775,325,175,437,773,592,86,58,0.0498160637645616,0.731912936848559,0.212121212121212,0.0711378805144066,0.118703931203931,0.0907418761496015,0.0294117647058824,0.232432432432432,0,1,1,0,0,0,0,1,2,0
"310","06001444301","06","001","444301",3900,3900,3900,3900,1143,448,3715,239,2646,138,62,154,865,334,109,0,0.0353846153846154,0.678461538461538,0.138392857142857,0.0414535666218035,0.221794871794872,0.0856410256410256,0,0.456066945606695,0,0,0,0,0,0,0,1,1,0
"311","06001444302","06","001","444302",4744,4744,4720,4744,1258,713,4473,561,3903,163,227,430,1948,390,169,49,0.0343591905564924,0.822723440134907,0.318373071528752,0.0961323496534764,0.41271186440678,0.0822091062394604,0.0389507154213037,0.301247771836007,0,1,1,0,0,1,0,1,2,1
"312","06001444400","06","001","444400",4816,4816,4816,4816,1537,396,4580,607,3722,218,38,522,1120,497,77,28,0.045265780730897,0.772840531561462,0.095959595959596,0.113973799126638,0.232558139534884,0.103197674418605,0.0182173064411191,0.126853377265239,0,1,0,0,0,0,0,0,0,0
"313","06001444500","06","001","444500",6846,6846,6844,6846,2055,756,6481,1186,5483,297,270,628,2034,661,367,181,0.0433829973707274,0.800905638328951,0.357142857142857,0.0968986267551304,0.297194623027469,0.0965527315220567,0.0880778588807786,0.309443507588533,0,1,1,0,0,0,0,1,2,0
"314","06001444601","06","001","444601",5028,5028,5020,5028,1443,553,4854,244,3345,285,156,255,1192,424,106,28,0.0566825775656325,0.66527446300716,0.282097649186257,0.0525339925834363,0.237450199203187,0.0843277645186953,0.0194040194040194,0.434426229508197,0,0,1,0,0,0,0,1,2,0
"315","06001444602","06","001","444602",4237,4237,4237,4237,1560,463,3900,576,3287,213,156,371,598,283,50,75,0.050271418456455,0.775784753363229,0.336933045356371,0.0951282051282051,0.14113759735662,0.0667925418928487,0.0480769230769231,0.0868055555555556,0,1,1,0,0,0,0,0,1,0
"316","06001450101","06","001","450101",4450,4450,4431,4450,1796,692,4093,1209,2912,16,181,129,212,140,189,42,0.00359550561797753,0.65438202247191,0.261560693641618,0.0315172245296848,0.0478447303091853,0.0314606741573034,0.0233853006681514,0.156327543424318,0,0,1,0,0,0,0,1,2,0
"317","06001450102","06","001","450102",7798,7798,3935,3805,1302,713,7234,490,6158,27,77,257,449,126,41,38,0.0034624262631444,0.789689664016414,0.107994389901823,0.0355266795687033,0.114104193138501,0.0331143232588699,0.0291858678955453,0.0836734693877551,0,1,0,0,0,0,0,0,0,0
"318","06001450200","06","001","450200",5026,5026,5026,4975,2191,721,4631,1484,2289,33,213,25,639,253,238,64,0.0065658575407879,0.455431754874652,0.295423023578363,0.0053984020729864,0.127138877835257,0.0508542713567839,0.0292104062072113,0.160377358490566,0,0,1,0,0,0,0,1,2,0
"319","06001450300","06","001","450300",5045,5045,5036,5029,1718,667,4746,554,2390,189,159,86,416,398,120,43,0.0374628344895937,0.473736372646184,0.238380809595202,0.0181205225453013,0.0826052422557585,0.0791409823026447,0.0250291036088475,0.216606498194946,0,0,1,0,0,0,0,1,2,0
"320","06001450400","06","001","450400",5974,5974,5957,5962,2042,792,5602,567,2494,215,262,563,1203,444,142,101,0.0359892869099431,0.41747572815534,0.330808080808081,0.100499821492324,0.201947288903811,0.0744716538074472,0.0494613124387855,0.250440917107584,0,0,1,0,0,0,0,1,2,0
"321","06001450501","06","001","450501",3342,3342,3335,3325,1248,416,3109,383,1302,185,58,187,362,228,71,0,0.0553560742070616,0.389587073608618,0.139423076923077,0.0601479575426182,0.108545727136432,0.0685714285714286,0,0.185378590078329,0,0,0,0,0,0,0,1,1,0
"322","06001450502","06","001","450502",5152,5152,5152,5152,1718,665,4855,197,2226,178,152,61,330,310,11,37,0.0345496894409938,0.432065217391304,0.228571428571429,0.0125643666323378,0.0640527950310559,0.0601708074534162,0.0215366705471478,0.0558375634517767,0,0,1,0,0,0,0,0,1,0
"323","06001450601","06","001","450601",3419,3419,3404,3419,1268,413,3247,142,1275,172,10,167,361,264,24,8,0.0503071073413279,0.372916057326704,0.0242130750605327,0.0514320911610718,0.106051703877791,0.0772155601052939,0.00630914826498423,0.169014084507042,0,0,0,0,0,0,0,1,1,0
"324","06001450602","06","001","450602",9252,9252,9246,9246,3157,1374,8701,891,3732,487,242,181,760,560,199,14,0.0526372676178124,0.40337224383917,0.176128093158661,0.0208022066429146,0.082197707116591,0.0605667315595933,0.00443458980044346,0.22334455667789,0,0,0,0,0,0,0,1,1,0
"325","06001450603","06","001","450603",4630,4630,4626,4626,1450,726,4199,175,1793,110,155,133,639,361,43,25,0.0237580993520518,0.387257019438445,0.213498622589532,0.0316742081447964,0.138132295719844,0.0780371811500216,0.0172413793103448,0.245714285714286,0,0,1,0,0,0,0,1,2,0
"326","06001450604","06","001","450604",4865,4865,4865,4865,1673,705,4560,408,1549,302,71,77,438,303,78,66,0.0620760534429599,0.318396711202467,0.100709219858156,0.0168859649122807,0.0900308324768756,0.0622816032887975,0.0394500896592947,0.191176470588235,0,0,0,0,0,0,0,1,1,0
"327","06001450605","06","001","450605",3998,3998,3984,3998,1412,578,3807,402,1529,218,97,60,318,327,102,9,0.0545272636318159,0.382441220610305,0.167820069204152,0.0157604412923562,0.0798192771084337,0.0817908954477239,0.00637393767705382,0.253731343283582,0,0,0,0,0,0,0,1,1,0
"328","06001450606","06","001","450606",5877,5877,5877,5877,1927,741,5716,301,2501,261,73,214,506,356,44,8,0.0444104134762634,0.425557257103965,0.0985155195681511,0.0374387683694892,0.0860983494980432,0.0605751233622597,0.0041515308770109,0.146179401993355,0,0,0,0,0,0,0,0,0,0
"329","06001450607","06","001","450607",5123,5123,5123,5123,2176,579,4788,1449,2546,481,176,409,1170,639,466,313,0.0938902986531329,0.496974429045481,0.303972366148532,0.085421888053467,0.228381807534648,0.124731602576615,0.143841911764706,0.3216011042098,0,0,1,0,0,0,1,1,3,0
"330","06001450701","06","001","450701",8245,8245,8244,8244,2640,1268,8020,346,3099,251,162,142,673,496,47,63,0.0304426925409339,0.375864160097028,0.127760252365931,0.0177057356608479,0.08163512857836,0.0601649684619117,0.0238636363636364,0.135838150289017,0,0,0,0,0,0,0,0,0,0
"331","06001450741","06","001","450741",5234,5234,5097,5097,1819,763,5056,806,2338,504,277,449,961,295,293,83,0.096293465800535,0.446694688574704,0.363040629095675,0.0888053797468354,0.188542279772415,0.0578771826564646,0.045629466739967,0.363523573200993,0,0,1,0,0,0,0,1,2,0
"332","06001450742","06","001","450742",4745,4745,4745,4745,1770,674,4537,365,1809,374,100,100,301,366,75,40,0.0788198103266596,0.381243414120126,0.148367952522255,0.0220409962530306,0.0634351949420443,0.0771338250790306,0.0225988700564972,0.205479452054795,0,0,0,0,0,0,0,1,1,0
"333","06001450743","06","001","450743",5887,5887,5887,5877,1989,1059,5359,1267,4042,159,291,704,947,193,206,59,0.0270086631561067,0.686597587905555,0.274787535410765,0.1313677924986,0.160862918294547,0.0328398842947082,0.0296631473102061,0.162588792423047,0,0,1,0,0,0,0,1,2,0
"334","06001450744","06","001","450744",4876,4876,4866,4876,1569,809,4638,368,2154,135,120,106,545,254,48,23,0.0276866283839212,0.441755537325677,0.148331273176761,0.0228546787408366,0.11200164406083,0.0520918785890074,0.0146590184831103,0.130434782608696,0,0,0,0,0,0,0,0,0,0
"335","06001450745","06","001","450745",5829,5829,5829,5829,2009,1107,5699,574,3176,183,135,169,175,273,96,35,0.031394750386001,0.544861897409504,0.121951219512195,0.0296543253202316,0.030022302281695,0.0468347915594442,0.0174216027874564,0.167247386759582,0,0,0,0,0,0,0,1,1,0
"336","06001450746","06","001","450746",3284,3284,3277,3277,1172,539,2924,297,895,205,140,24,481,250,36,21,0.0624238733252132,0.272533495736906,0.25974025974026,0.00820793433652531,0.146780592004883,0.0762892889838267,0.0179180887372014,0.121212121212121,0,0,1,0,0,0,0,0,1,0
"337","06001450750","06","001","450750",3961,3961,3961,3961,1956,481,3650,1048,2269,94,134,234,828,232,161,230,0.0237313809644029,0.572835142640747,0.278586278586279,0.0641095890410959,0.209038121686443,0.0585710679121434,0.11758691206544,0.153625954198473,0,0,1,0,0,0,1,1,3,0
"338","06001450751","06","001","450751",4045,4045,4037,4033,1287,743,3716,122,2863,62,28,181,37,113,0,23,0.015327564894932,0.70778739184178,0.0376850605652759,0.048708288482239,0.00916522169928164,0.028018844532606,0.0178710178710179,0,0,1,0,0,0,0,0,0,0,0
"339","06001450752","06","001","450752",5575,5575,5535,5575,1516,885,5155,222,3825,193,59,336,463,224,45,0,0.0346188340807175,0.68609865470852,0.0666666666666667,0.0651794374393792,0.0836495031616983,0.0401793721973094,0,0.202702702702703,0,0,0,0,0,0,0,1,1,0
"340","06001451101","06","001","451101",7024,7024,6900,6952,2362,924,6619,478,2379,198,257,103,729,268,127,22,0.0281890660592255,0.33869589977221,0.278138528138528,0.0155612630306693,0.105652173913043,0.0385500575373993,0.00931414055884843,0.265690376569038,0,0,1,0,0,0,0,1,2,0
"341","06001451102","06","001","451102",4031,4031,4031,4031,1367,450,3775,29,968,192,62,37,217,246,0,32,0.0476308608285785,0.240138923344083,0.137777777777778,0.00980132450331126,0.0538327958322997,0.0610270404366162,0.0234089246525238,0,0,0,0,0,0,0,0,0,0,0
"342","06001451201","06","001","451201",6768,6768,6768,6768,2539,931,6172,839,2765,162,179,119,1216,536,241,83,0.023936170212766,0.408540189125295,0.192266380236305,0.0192806221646144,0.179669030732861,0.0791962174940898,0.0326900354470264,0.287246722288439,0,0,0,0,0,0,0,1,1,0
"343","06001451202","06","001","451202",3936,3936,3928,3936,1381,492,3548,156,1332,58,18,44,392,229,28,41,0.0147357723577236,0.338414634146341,0.0365853658536585,0.0124013528748591,0.09979633401222,0.0581808943089431,0.0296886314265025,0.179487179487179,0,0,0,0,0,0,0,1,1,0
"344","06001451300","06","001","451300",7116,7116,7116,7116,2376,1056,6690,330,2116,228,182,107,754,455,43,86,0.0320404721753794,0.297358066329399,0.172348484848485,0.0159940209267564,0.105958403597527,0.0639404159640247,0.0361952861952862,0.13030303030303,0,0,0,0,0,0,0,0,0,0
"345","06001451401","06","001","451401",6312,6312,6279,6312,2375,655,6038,937,2329,363,173,292,1463,468,309,114,0.0575095057034221,0.368979721166033,0.26412213740458,0.0483603842331898,0.232998885172798,0.0741444866920152,0.048,0.329775880469584,0,0,1,0,0,0,0,1,2,0
"346","06001451403","06","001","451403",2100,2100,2100,2100,707,270,1977,170,877,76,68,179,334,192,9,12,0.0361904761904762,0.417619047619048,0.251851851851852,0.0905412240768842,0.159047619047619,0.0914285714285714,0.016973125884017,0.0529411764705882,0,0,1,0,0,0,0,0,1,0
"347","06001451404","06","001","451404",6217,6217,6134,6217,2095,823,5808,1226,3655,144,449,1000,2220,452,317,137,0.0231622969277787,0.587904133826604,0.545565006075334,0.172176308539945,0.361917182914901,0.0727038764677497,0.0653937947494033,0.258564437194127,0,0,1,0,0,1,0,1,2,0
"348","06001451501","06","001","451501",4524,4524,4524,4524,1728,571,4239,639,1406,383,136,162,742,442,97,142,0.0846595932802829,0.31078691423519,0.238178633975482,0.0382165605095541,0.164014146772767,0.0977011494252874,0.0821759259259259,0.151799687010955,0,0,1,0,0,0,0,1,2,0
"349","06001451503","06","001","451503",5564,5564,5541,5541,2070,624,5172,799,2251,351,134,260,1226,619,48,121,0.0630841121495327,0.404565061107117,0.21474358974359,0.0502706883217324,0.221259700415088,0.11171268724057,0.0584541062801932,0.0600750938673342,0,0,1,0,0,0,0,0,1,0
"350","06001451504","06","001","451504",1673,1673,1660,1673,599,203,1611,133,338,76,64,19,306,127,23,11,0.045427375971309,0.202032277346085,0.315270935960591,0.0117939168218498,0.18433734939759,0.0759115361625822,0.0183639398998331,0.172932330827068,0,0,1,0,0,0,0,1,2,0
"351","06001451505","06","001","451505",3314,3314,3314,3314,1171,458,3122,92,407,155,58,31,229,211,0,0,0.0467712733856367,0.122812311406156,0.126637554585153,0.00992953235105701,0.0691007845503923,0.0636692818346409,0,0,0,0,0,0,0,0,0,0,0,0
"352","06001451506","06","001","451506",3555,3555,3553,3555,1073,530,3233,667,2087,147,142,642,1053,227,110,50,0.0413502109704641,0.587060478199719,0.267924528301887,0.198577172904423,0.296369265409513,0.0638537271448664,0.0465983224603914,0.164917541229385,0,0,1,0,0,0,0,1,2,0
"353","06001451601","06","001","451601",5045,5045,5045,5045,1868,680,4843,503,1270,207,168,16,715,410,183,86,0.0410307234886026,0.251734390485629,0.247058823529412,0.00330373735288045,0.141724479682854,0.0812685827552032,0.0460385438972163,0.363817097415507,0,0,1,0,0,0,0,1,2,0
"354","06001451602","06","001","451602",6740,6740,6619,6619,2850,725,6317,1074,1824,643,266,176,1277,830,324,221,0.0954005934718101,0.270623145400593,0.366896551724138,0.0278613265790723,0.192929445535579,0.125396585586947,0.0775438596491228,0.301675977653631,0,0,1,0,0,0,0,1,2,0
"355","06001451701","06","001","451701",2895,2895,2895,2895,1021,396,2622,268,800,274,131,19,291,221,89,6,0.0946459412780656,0.276338514680484,0.330808080808081,0.0072463768115942,0.100518134715026,0.0763385146804836,0.00587659157688541,0.332089552238806,0,0,1,0,0,0,0,1,2,0
"356","06001451703","06","001","451703",4492,4492,4491,4487,1360,699,4173,206,1605,240,41,116,182,437,8,40,0.0534283170080142,0.357301869991095,0.0586552217453505,0.0277977474239156,0.0405254954353151,0.0973924671272565,0.0294117647058824,0.0388349514563107,0,0,0,0,0,0,0,0,0,0
